window_id,method,feature,statistic,p_value,severity,status,minimum_detectable_effect
2014-10,ks,open_acc,0.05195707976075836,4.438026705473753e-62,watch,ok,0.05
2014-10,ks,pub_rec,0.048279058262671315,1.1762927752060477e-53,none,ok,0.05
2014-10,ks,revol_bal,0.045411872958738164,1.6117374725922633e-47,none,ok,0.05
2014-10,ks,revol_util,0.041803054232114334,2.6360992090821585e-40,none,ok,0.05
2014-10,ks,total_acc,0.03957223171171498,3.490248271252648e-36,none,ok,0.05
2014-10,ks,tot_coll_amt,0.06211461775856564,1.4624407179882091e-88,watch,ok,0.05
2014-10,ks,tot_cur_bal,0.0286599853337397,3.51229575342536e-19,none,ok,0.05
2014-10,ks,total_rev_hi_lim,0.022735906836826775,3.1424297226567753e-12,none,ok,0.05
2014-10,ks,acc_open_past_24mths,0.09080024859493507,6.16425889509753e-189,watch,ok,0.05
2014-10,ks,avg_cur_bal,0.04525747806732361,3.365713768907521e-47,none,ok,0.05
2014-10,ks,bc_open_to_buy,0.0200123227266559,1.7913407202345324e-09,none,ok,0.05
2014-10,ks,bc_util,0.022844289930311235,3.301148191948919e-12,none,ok,0.05
2014-10,ks,mo_sin_old_rev_tl_op,0.028606829511867105,4.121881143599259e-19,none,ok,0.05
2014-10,ks,mort_acc,0.024070253727011715,1.1785081633049945e-13,none,ok,0.05
2014-10,ks,num_actv_bc_tl,0.019465062189006233,4.4531050874121506e-09,none,ok,0.05
2014-10,ks,num_sats,0.050353643949177296,2.4860385887037304e-58,watch,ok,0.05
2014-10,ks,pct_tl_nvr_dlq,0.07285834987361978,1.1952934662465575e-121,watch,ok,0.05
2014-10,ks,percent_bc_gt_75,0.02530866575523394,6.863153126800586e-15,none,ok,0.05
2014-10,ks,tot_hi_cred_lim,0.023775677289996078,2.472421688526088e-13,none,ok,0.05
2014-10,ks,total_bal_ex_mort,0.0596836155933268,8.582002184479027e-82,watch,ok,0.05
2014-10,ks,total_bc_limit,0.034133527936181296,4.982558679068348e-27,none,ok,0.05
2014-10,wasserstein,loan_amnt,0.03413527429090045,0.405,none,ok,0.1
2014-10,wasserstein,int_rate,0.26866164527069375,0.005,alert,ok,0.1
2014-10,wasserstein,installment,0.04813037157173662,0.005,none,ok,0.1
2014-10,wasserstein,annual_inc,0.042560873372264794,0.12,none,ok,0.1
2014-10,wasserstein,dti,0.23848640089865902,0.005,watch,ok,0.1
2014-10,wasserstein,delinq_2yrs,0.10126200982359039,0.005,watch,ok,0.1
2014-10,wasserstein,inq_last_6mths,0.17083291183120158,0.005,watch,ok,0.1
2014-10,wasserstein,open_acc,0.15054849580549076,0.005,watch,ok,0.1
2014-10,wasserstein,pub_rec,0.16841050357645607,0.005,watch,ok,0.1
2014-10,wasserstein,revol_bal,0.08341720866354098,0.005,none,ok,0.1
2014-10,wasserstein,revol_util,0.08892646023245965,0.005,none,ok,0.1
2014-10,wasserstein,total_acc,0.09709750324578088,0.005,none,ok,0.1
2014-10,wasserstein,tot_coll_amt,0.17297504200604363,0.005,watch,ok,0.1
2014-10,wasserstein,tot_cur_bal,0.0342735944891377,0.18,none,ok,0.1
2014-10,wasserstein,total_rev_hi_lim,0.072641463053091,0.005,none,ok,0.1
2014-10,wasserstein,acc_open_past_24mths,0.24895769252972402,0.005,watch,ok,0.1
2014-10,wasserstein,avg_cur_bal,0.07164493511109642,0.005,none,ok,0.1
2014-10,wasserstein,bc_open_to_buy,0.011160836017355536,0.765,none,ok,0.1
2014-10,wasserstein,bc_util,0.04612327002322401,0.015,none,ok,0.1
2014-10,wasserstein,mo_sin_old_rev_tl_op,0.059253731885781806,0.05,none,ok,0.1
2014-10,wasserstein,mort_acc,0.05934690386311851,0.005,none,ok,0.1
2014-10,wasserstein,num_actv_bc_tl,0.07022553576794568,0.02,none,ok,0.1
2014-10,wasserstein,num_sats,0.14711731870137876,0.005,watch,ok,0.1
2014-10,wasserstein,pct_tl_nvr_dlq,0.1681849548422853,0.005,watch,ok,0.1
2014-10,wasserstein,percent_bc_gt_75,0.04825400162052726,0.01,none,ok,0.1
2014-10,wasserstein,tot_hi_cred_lim,0.03284020712379439,0.165,none,ok,0.1
2014-10,wasserstein,total_bal_ex_mort,0.13495874914772027,0.005,watch,ok,0.1
2014-10,wasserstein,total_bc_limit,0.050775227274893926,0.005,none,ok,0.1
2014-10,kl,loan_amnt,0.002805605361004611,3.0217445337635053e-27,none,ok,0.00017128562217652834
2014-10,kl,int_rate,0.09225783844203868,0.0,watch,ok,0.00017128562217652834
